,col_labels,corr_values
1501,c9160c30b,-0.0029361487896720074
363,f1c272f04,-0.002929595469201958
2882,f8e5e7447,-0.0029201991503164356
2270,a6e843cff,-0.0029147536610928493
3278,39bd57a35,-0.0029134091507045288
2831,c5512041d,-0.0029072722682181892
3157,8e978ee65,-0.002902923665485577
1321,93715fe15,-0.0029028486771450206
3078,9e37286fa,-0.002900255330930263
1036,890d30d93,-0.0028902744825560337
1352,33293f845,-0.0028894950486178786
4407,ee9e70298,-0.002874219167174596
4492,82e9efdd8,-0.002842151347193828
985,2a3c59733,-0.00280677030714008
3741,cef9ab060,-0.0027985332174208697
3655,7acae7ae9,-0.002792991901471752
3536,9d478c2ae,-0.0027762856956076113
1570,9a9fc1aba,-0.002748902264295071
2619,fb387ea33,-0.0027471378336602547
2011,072ac3897,-0.0027346482020420273
3454,e32c2263e,-0.002713227399754859
3834,849c464e7,-0.0027115187626565894
2838,fd99c18b5,-0.0027114162124754412
2243,468d2c3b6,-0.002689431357964936
943,2f09a1edb,-0.002686570525276872
1224,20a58c359,-0.002679730051008493
4460,6a2ed0e6c,-0.0026713818538026336
438,f0fa3bfc5,-0.0026535287531133955
2293,a0a3c0f1b,-0.0026437461718858118
2739,d51d10e38,-0.0026243874987177808
3956,fe758841a,-0.0026158877687127466
550,ba499c6d9,-0.0026089807632819666
2145,48420ad48,-0.002603495212472731
3561,7c482420c,-0.0025995872609453647
140,e7620cba2,-0.002594652680262472
2404,3b52c73f5,-0.0025902510011105396
2507,9450dfed2,-0.0025525984176161163
4180,a4bbe86e5,-0.0025260276452332324
2834,3da6f8d52,-0.002520859243410762
843,b0385cee8,-0.0024713789751805884
4095,18c35d2ea,-0.0024662385673804204
817,6b16f4151,-0.002461783869660394
3553,3fa0b1c53,-0.0024432490505333004
4230,00b309c64,-0.0024248889451664378
3548,58fe15f9f,-0.0023818374285917462
189,fe0dd1a15,-0.002374574408888024
1190,d208491c8,-0.0023710585340224154
4596,4bd1722dc,-0.00236470892978896
2920,1b41a7ee2,-0.0023542755829776447
2138,262e3fc42,-0.002335960423884614
2361,ed22a0422,-0.002298859813884466
1333,608639adb,-0.002267476105872673
3189,c47fe5e84,-0.0022595102516646446
1742,40b0f918f,-0.0022537675124520763
4364,8045561f7,-0.002225788509012393
4599,78f45daba,-0.0022102970815034186
4546,8d0774750,-0.002204576507481395
2607,e82967f3f,-0.002191427387001886
3507,c0b31c194,-0.0021896735652068003
709,ead538d94,-0.002187743919954292
395,1477c751e,-0.002170956019432411
3056,4824c1e90,-0.002146705607040703
176,256f1449f,-0.0021379551802659094
2569,ddef5ad30,-0.002130830530445348
2657,581515692,-0.002102914029247607
3270,2cb50edc7,-0.0020554731560454894
331,b09a8c37b,-0.0020218337233058265
3350,043e4971a,-0.0019943452203554867
3195,ce6349807,-0.0019827648673077
4112,bf40c722d,-0.0019793801227502746
1108,a86294f8b,-0.0019716875955224293
1597,936dc3bc4,-0.0019708931304270793
4512,7dad769a6,-0.001943478062231191
2671,c8313d222,-0.001943478062231191
1232,598ae7ea9,-0.001943478062231191
271,5df2068b0,-0.001943478062231191
3459,97a327c93,-0.001943478062231191
310,04e06920e,-0.001943478062231191
389,37e85aa12,-0.001943478062231191
3673,553d643d5,-0.001943478062231191
3445,930eacbc2,-0.001943478062231191
1525,3658d3949,-0.001943478062231191
4538,e838549ac,-0.001940102831179595
129,8e7a80f64,-0.0019325356781964662
3228,22ff4e1b8,-0.0019168866456742925
2116,bcfb439ee,-0.0019026735013046993
406,5466764d8,-0.001859245153932628
4011,df28ac53d,-0.0018487957612330918
1519,9d77330d2,-0.001847434146041047
217,55d7eb6d2,-0.0018406470701269355
2534,22610c726,-0.0018162974106820788
501,3c2f0f2c5,-0.0018140337244940824
915,bc937f79a,-0.001809847679084482
3781,8b99e0487,-0.001800265417383207
516,b709fd525,-0.0017980235723227607
238,b4e4a184a,-0.0017824827117117453
4065,b93c33953,-0.0017740680519635443
2782,0b2e88d2d,-0.0017568999747082689
1707,0c9516742,-0.0017545522958630703
4606,fe919be32,-0.0016984964776407825
2050,402bb0761,-0.0016695731132836862
924,44146018f,-0.0016653655850468537
3545,1938873fd,-0.0016287729611416657
2810,a77b4afa4,-0.0015806731211150309
3588,24b2da056,-0.0015761056783090192
3164,ea3f3029c,-0.0015502698998424835
3096,e4eac6fc5,-0.0015486841805160546
70,968b01ca3,-0.0015311973013546597
2140,ec7f7017f,-0.0015285274911096224
1565,65119177e,-0.001523329785728439
4000,ecdc88e4b,-0.0015218132757477386
3043,09af6f4f9,-0.001486855151655519
3489,246488579,-0.0014658002335728936
2883,cfd55f2b6,-0.0014647867331134491
3683,3a66c353a,-0.0014152486239154267
1963,f3ee34336,-0.001393331081506681
224,2a933bcb8,-0.001363903501298707
2251,36a131c2c,-0.001341660743384773
4503,f333a5f60,-0.0013250210104688235
3322,acc5b709d,-0.0013250210104688235
1267,8d57e2749,-0.0013250210104688235
4413,28690ae0d,-0.001309504969372951
3562,cbcda9276,-0.0012930430008601347
4369,e209569b2,-0.0012649780523618817
193,ffb34b926,-0.0012244392093315295
2341,42e0ec591,-0.0012163292001535625
1955,c110ee2b7,-0.0011955592295793606
842,e613715cc,-0.0011570182650667029
3355,b7ce8464e,-0.001135418539749764
3040,3fd19b6cd,-0.0011187584954573824
1433,546e67d8f,-0.0010940383382195393
3298,ff08cfbbe,-0.0010847776790795485
4305,7bde71e2f,-0.0010802534096510997
3433,177571d9c,-0.0010720151378423208
2601,bb0408d98,-0.0010546887298547006
808,33e4f9a0e,-0.0010517921099879412
1383,26df61cc3,-0.001039495633546106
2778,1af4ab267,-0.0009997732738059905
3423,4a921e941,-0.000996435029868007
1311,ce47f8cae,-0.000983905312882998
125,cbf34125e,-0.0009679135782107963
1401,7344de401,-0.0009630286996146985
1082,4baa9ff99,-0.0009188723842352553
1438,ef139d7ac,-0.0008678036746402482
1952,acdef5318,-0.0008597050023513006
1921,1389b944a,-0.000829353360615789
2640,ad064d609,-0.0008256142057791652
2273,72f9c4f40,-0.000816866264182785
349,7d72d6787,-0.0007215307775948134
953,b9e9ec060,-0.0007215307775948134
4385,e7eac13e0,-0.0006709913119052768
326,1d0aaa90f,-0.0006168700022831637
2927,28fbb187a,-0.0006092668670572331
2062,deabe0f4c,-0.0006072107586874521
926,1adc3dc1b,-0.0005988441908236217
3671,090fba3ad,-0.0005921114699124217
1024,2dd0e885c,-0.0005766034199813121
1044,375c6080e,-0.000551548140148036
1747,2386ddecc,-0.0005454943980649208
3253,81e02e0fa,-0.0005453082946817045
3441,3c4df440f,-0.0005400686258899068
3447,3b583a709,-0.0005353292866026034
2358,6dcac05e7,-0.0005353292866026034
3131,bbd7e6282,-0.0005245869289711396
4365,78edb3f13,-0.0005139265106565551
1456,d14c16520,-0.0004914587858216072
492,7fd7c9eae,-0.00048413870036195144
2580,acc744336,-0.0004669468310682898
1748,a37de954e,-0.00045386613429351157
2869,cbf39d314,-0.00045386613429351157
2529,43d99f930,-0.0004298363742770993
798,cfd255ee3,-0.0004270235435293772
4386,a6f5de07f,-0.0003912303219160655
180,5502d45f5,-0.0003594117485566734
2194,c7c4d6096,-0.0003594117485566734
1477,d9c07e001,-0.000348971576614944
3074,5c20afdb3,-0.00032504923840048804
2969,d1b9fc443,-0.0002783831933649658
1966,2e278fe94,-0.0002772346664659021
2631,8601a29bc,-0.00027377811595362313
1343,736e55e5f,-0.000271559186093811
2130,e94c03517,-0.00025963923271581936
3036,180f8ed6e,-0.0002522662129246547
1617,044c7e993,-0.00024021182074766037
4523,ce549c005,-0.00022658203576790073
2494,0b790ba3a,-0.0001876472307712798
561,9f1d2d4e4,-0.000141690140775426
3771,37f57824c,-0.00011923877627352032
49,ab0cddb90,-8.076209918299547e-05
1269,733b3dc47,-6.861639103564658e-05
3007,f9870621e,-5.240905775309706e-05
964,bb9be3403,-4.376870784446773e-05
1163,2fbc7a055,-3.612505449981679e-05
2616,17cae1f2a,-2.8205024851211846e-05
4649,df3ac443c,-1.5264199794229495e-05
1451,2684a37d2,-1.5104877575603486e-05
1517,e9f57e5c6,5.828790025097739e-07
33,2cb4d123e,2.6236649771610064e-05
4249,1472ad855,2.8593543000570315e-05
2719,324aaa96f,3.766102087538381e-05
4255,49ebf51c6,4.683505008729983e-05
2524,06f6a7287,6.800610398281852e-05
4709,9f2471031,6.98255591220787e-05
1310,205b0cfef,0.00011163546987648863
1420,c4ed18259,0.00012219472846363775
2594,d59047bd3,0.00012219472846363775
2224,f553483a0,0.00012688140280579877
687,e9303f524,0.00015122155239570553
1799,4c835bd02,0.000197972278824327
1462,dacebaeaf,0.00023557803812923454
4553,e1121cd3e,0.00024350053379642615
1302,d9fbf30dd,0.00024465652594192797
1586,083640132,0.0002560270501142886
2586,ce734c365,0.0002560270501142886
2413,04466547a,0.0002619558757595574
1844,9ff21281c,0.0002735673595752264
531,3c556d78f,0.00029093982967532794
4669,6c7bf200b,0.00029093982967532794
2123,e26149c9e,0.0002968643970046822
3342,43ebb15de,0.0003236961967975456
4392,c05e7f369,0.0003286114270352273
2257,8fc5f0637,0.0003419973850267027
4628,259169df2,0.00035963622469503144
3811,ffcec956f,0.0003958920350261289
4225,4ead853dc,0.00042075528915597876
3380,7d287013b,0.00042701915426191357
173,eef3f5c49,0.00043241997084346933
758,2821ba86f,0.00045329246702680026
2658,86cefbcc0,0.0004542126608967819
2326,47665e3ce,0.0005039885986814032
4126,f86eabcb9,0.0005279084488212029
42,408d86ce9,0.0005287639652777552
2628,b6d60e4d5,0.000540876568022575
4527,ffec49dae,0.0005472011903021765
145,e975d3be7,0.000567815416036613
2833,21d6a4979,0.00056945115468612
2486,16d7bff2b,0.0005700445247743296
4432,96b66294d,0.0005769500507849145
1860,ad566b17c,0.00069038137188735
4395,f66191951,0.0006917207900128821
3449,006e72749,0.0007114739424443762
630,d0af0fbd3,0.000725255518204903
2564,7be4eb1e5,0.0007288807004896756
3537,356e0872a,0.0007687435598660876
1023,50722cac3,0.0007738999469363724
2502,1ce516986,0.0007965100352781059
6,d08d1fbe3,0.0008453944742684838
231,50640c29c,0.0008519332360196982
3731,b361f589e,0.000855236614067901
2375,4af7c76b9,0.0009315754335452646
2807,97cc1b416,0.0009416744673995375
3307,17be6c4e7,0.0009870259729831562
1545,948e00a8d,0.0010037921975571194
3234,4411325ed,0.0010259475042481685
2344,bb3d53354,0.001045763398654127
329,bfde2aa61,0.0010473833868311804
3585,8990c918e,0.0010473833868311804
3082,127e5767c,0.0010572887279747527
2811,68ad815c8,0.0011113901493597527
730,64bf3a12a,0.001126720878603105
3123,ed1d5d137,0.0011410171055695343
3347,95abd1cf2,0.0011482551538109533
2824,b6ae5f5ca,0.0011518501272860054
63,e421c414e,0.0011746208463850303
4536,324e49f36,0.0011826236001979908
999,b5df42e10,0.0011893324717159055
2007,40c62adfc,0.0011929198789770363
2854,c65ab9cb9,0.0011947909911334258
2446,8c2f8a59c,0.001211081555890692
4136,efa99ed98,0.0012194022385399056
2371,c4d657c5b,0.0012245431469905294
3285,c30c6c467,0.0012501489880683316
4210,afe8cb696,0.0012844577091874279
4350,991bca4be,0.0013163175962477463
3384,10b318bda,0.001321471282045486
1509,09e395f05,0.001323899639642203
95,c5b30277a,0.0013259936944277353
1002,c96615af4,0.0013279036452522781
1266,32c8b9100,0.0013324188714961271
2788,3b74ac37b,0.0013379873528715112
84,b0f5ed414,0.001344600831285843
2981,7f80a96a9,0.001348403749676743
490,8677d6620,0.0013537890566758673
3549,97d5c39cf,0.0013703800859251498
2777,d5efae759,0.0013774057761799384
804,56cec3aad,0.001398666679391728
3266,74d7998d4,0.0014033127884169134
4091,93521d470,0.0014057031194015012
3942,60a5b79e4,0.0014272413993621912
2636,27c4472c3,0.0014314076207970021
3892,6c27de664,0.0014445013088452538
3324,bb8c64083,0.0014615745549943653
3124,c6e8b5b5c,0.0014779743347506662
1279,2306bf286,0.0014779743347506662
2539,07499792b,0.0014806490976596667
1079,5dca793da,0.0014828062563294053
2169,38d8de2d6,0.0014866190857648425
1917,8f21c5b89,0.0014887586950919694
1238,ce408348f,0.0015071276589250897
2945,3837a83c8,0.0015249482611436075
2669,64cabb6e7,0.0015275562022435572
4560,c0f8422e1,0.001554896471650877
961,40ad014d1,0.0015594374870597576
4144,de104af37,0.001560759612938129
4099,55155e341,0.0015943502666207973
1903,24303647f,0.0016022458733736362
102,8367dfc36,0.0016099175783000133
910,d8c61553b,0.0016127944562203003
4181,939ae6e4a,0.0016209866034319683
2,34b15f335,0.0016371228886819268
2376,dbc48d37c,0.0016540028022977622
4073,2585a26fe,0.001696217505106036
3072,5a5eabaa7,0.001698394650162238
952,d83a2b684,0.0017487861504138598
4067,bc21e80ff,0.0017488157314210456
2492,d26279f1a,0.0017505649056785567
2540,f977e99dc,0.0017534988111537022
4184,c8a66413e,0.0017552087693880616
3726,3e37bffde,0.0017578224334007732
539,59cb69870,0.0017597409207391918
1104,ecd43a18b,0.001768914164425994
4490,5f7d60408,0.0017708895331150164
4620,2dbeac1de,0.0017853493518682905
1718,18b4fa3f5,0.0017895065048772105
4421,05d95861b,0.0018177932550993206
960,dd19c0b80,0.0018179156164531607
794,2f8931894,0.0018242321628411046
4711,f40da20f4,0.0018443459316368
3026,348aedc21,0.0018481772292354203
485,ad94b3f11,0.0018536981496229039
1236,50a0d7f71,0.0018732918891014132
1374,c83ce87d0,0.001874902738794822
2889,46291c5d1,0.0018971978777555436
253,b77bc4dac,0.0019221023215198756
1446,29c64fa08,0.001949706551920937
4493,3e3ea106e,0.0019798925516639958
2267,358dc07d0,0.001980669614084337
4667,8d7bfb911,0.001982174170417775
2643,d313c892b,0.0019974214343000457
1413,ffa903344,0.0020018164183021893
2958,42d321127,0.0020142096814487202
1600,71f5ab59f,0.0020299612587605124
2058,5ea2238fd,0.0020351844652573632
4555,2cb73ede7,0.002057322439987568
2728,0ba2922a3,0.002066107220156421
3351,16bf5a9a2,0.002075339174643518
1167,29394ecff,0.0020872071796362132
1678,ad7fbe4b5,0.0021196303979375236
1445,c08bf12d7,0.0021638313651892527
2035,800f38b6b,0.0021669955299657086
3653,b6ccc5fcb,0.002178032123107126
1425,409405788,0.0022111427055324924
779,a028a97a2,0.0022111427055324924
4664,572d36d31,0.0022111427055324924
3146,fc436be29,0.002214843470596203
3525,fed0df103,0.002226046410079935
2099,c108dbb04,0.0022373985170710603
2418,a47445036,0.002244423650627858
3903,df30d949d,0.002249970949099989
4504,05c9b6799,0.0022861712918641978
2118,1ffee02ec,0.0023006773683629657
273,a61dfaaa3,0.0023150792223222217
2027,001476ffa,0.0023333026551480176
1106,4cc452738,0.0023495358658996196
2288,9a8252844,0.002389934791574625
206,4b336f62e,0.0024128613875892485
3544,b56f52246,0.0024145963957255836
3715,eda856f5f,0.0024191575200548333
2988,8e4d0fe45,0.00242305951287101
2295,90670899b,0.002423765399194213
2304,99b88d0fd,0.0024718489913278783
177,e059a8594,0.0024898217413126095
669,298db341e,0.002500186112828141
2994,844666ed9,0.002504814698919759
122,133714358,0.002524180392018176
2748,59d2470ed,0.0025323180624091373
3141,f3316966c,0.0025577144606864087
4224,73445227e,0.0025646601547452963
107,f3e544d66,0.0025787275309073964
2444,7630a0fd2,0.0026011499630160936
2430,027a2206a,0.0026018308875850986
1291,0dc481088,0.0026044733565339095
2663,87d052df5,0.002618458467077951
483,c6d27ddbb,0.0026417336534519777
1047,10ad80117,0.002660629245117596
1426,49063a8ed,0.002662356970346025
722,226e2b8ac,0.002682394474448007
1480,2fff1237e,0.00270465343218926
3864,796c218e8,0.002715905759054083
2246,0f5fb7fe7,0.0027303832378080518
236,eb4dc2cdf,0.0027552533275913985
373,600ea672f,0.0027802363037998396
196,e700276a2,0.0027836439162207435
3748,82953c4cd,0.0027901798674412628
3438,086328cc6,0.0028170300344723294
4562,b200c8b4a,0.002833216689286683
590,fb1d4afcd,0.002854738591481239
2088,e16a20511,0.002856911138056173
4702,b1bb8eac3,0.0028825197295783886
2665,263fa7a1a,0.0028940781949127474
1306,d9d7227a4,0.0029140144794897625
3399,adc894423,0.002914720342689413
498,a94e1b839,0.002940340029609224
3488,a8350fa96,0.002944311076314319
614,bab9866d9,0.002961478100879718
1387,d251ee3b4,0.0029695349142399366
1183,7453eb289,0.0029965596041142827
1466,b4da814b8,0.0030114119828266533
3611,a970277f9,0.0030156289232659093
4605,24141fd90,0.003021814273199474
3428,b2f4d49d1,0.0030561868290118577
2675,81545f1e1,0.0030623401827851817
4122,6f460d92f,0.0030823809639697777
2615,0933930b4,0.0030852863415202323
4694,9dc52515a,0.0030986622630224505
3627,29725e10e,0.003104684598226779
4105,7f91c7cbb,0.0031129712262114987
2242,295f155e7,0.0031138086620012034
1371,3c35b9726,0.003132042859883954
3798,e622cfe3b,0.003164270410412105
1914,e26299c3a,0.0031768488980095976
394,64834659b,0.00318836490542976
902,b26d16167,0.003190270986388341
3557,74bfc4e88,0.0031917555019071765
1233,ddc07c4d6,0.003206156923022114
1949,080cd72ff,0.0032255021304566324
4518,930f989bf,0.003232940692435231
729,99f22b12d,0.003258625117392385
4627,41d1e5f8f,0.003273697124040862
2157,a38ea1ca7,0.0033014896689173086
2997,5aab2f5e0,0.0033050764651117257
1883,4a3baddf6,0.0033141788692981552
2759,545d84e13,0.003326469007340761
4453,555265925,0.003330860106851174
1727,438d61d86,0.0033314536837446363
2471,1cfb3f891,0.003337054919013333
3647,b599b0064,0.0033424114337875233
3911,093b92da5,0.003343551141019174
1487,62d2a813b,0.003351626837859778
3135,d53c850fd,0.003351626837859778
553,e83d8d925,0.0033632644310467906
849,eb8cbd733,0.0033937895983591655
3832,3ce93a21b,0.0034087407959906765
3954,4a9d3240b,0.0034103141733908167
1065,f3522fdaf,0.0034186693170848445
4598,323fd38a8,0.0034496182004308943
2098,9452f2c5f,0.0034597370049399244
3256,f807767c5,0.00347532948865485
3794,8dc7f1eb9,0.0034883429713065844
2435,860bf7c04,0.0035201185670785647
1186,b95a93172,0.0035397336362140725
3099,b6ee6dae6,0.0035684457993107543
1965,cdaf3e576,0.003572624150071035
2762,6ffeb3fdb,0.003598866245514252
1338,82df5774d,0.0036312869267097437
1767,c0d363088,0.003632896532475326
4261,2e5424c98,0.00363865713911342
1845,0ae364eb9,0.0036603879639926884
1171,a59d32627,0.0036615215842528775
3466,7c080c111,0.003670486471076841
371,05d17ab7a,0.0036839522859488678
542,464676511,0.0036840545919464844
4580,1010d7174,0.0037148160602540952
2458,572f63ba5,0.0037309293914591208
1417,bd1c19973,0.0037411132719815682
4008,f846745dc,0.003741909709645674
118,408d191b3,0.0037472299848357277
4377,60307ab41,0.0037879187569817203
1631,47248c81a,0.0038068467787448533
2452,4d05e2995,0.003832529802622712
4368,b34eff664,0.003837484350910807
460,b88568883,0.0038403669365375762
4401,925728b1c,0.0038404057517143287
1621,2b9b1b4e2,0.003870019537950136
4474,5edd220bc,0.003916792521444905
1493,c6cbb2938,0.003935509373050597
1637,7ba2e35d6,0.0039465666392341
1634,4f0d3819a,0.003957889808267293
782,e14727834,0.003969525726977156
2467,a2378b86a,0.003980056869958486
4508,3d390e8b9,0.003980056869958486
1926,c5e3535d2,0.004011678039712178
1351,e9f588de5,0.004030668002415705
1308,ba852cc7a,0.0040427913005733635
2084,68084ece1,0.004103759933082104
246,51c534b54,0.004111126832241663
3975,3a743de4d,0.004131345581389657
3615,224a28832,0.004131345581389657
2979,098721511,0.004133666991281044
4657,8afae1db8,0.004142021922900643
3047,683a47abe,0.004157835635966119
978,925ce0d9b,0.004177895954137709
3214,9f85ae566,0.0042115715398740455
2967,5b523eb92,0.004221516953379512
442,014574363,0.004240917551013668
4484,52a02c635,0.004241749567662147
3606,95d28e092,0.004270996699633814
116,cde9c35e8,0.004305909479194854
3237,0872fe14d,0.00436299467023903
3806,c3b8e67d9,0.004372257856172169
1428,63895c382,0.004375867381141629
4565,bfc7c09df,0.004380763889418856
2407,5c78454d2,0.004381671698705968
3041,18976b9f5,0.004403913196629796
4688,88263a031,0.004409684437952897
2925,ac0e2ebd0,0.0044252366186117945
662,7950f4c11,0.004442122271971594
1017,d00757989,0.004452252898604417
3797,a4c9ea341,0.004476490644400368
3600,337b3e53b,0.004482246281804144
2926,923114217,0.004487499551949112
546,c2acc5633,0.004522813879065964
2305,1a1962b67,0.004557523305868694
982,85da130e3,0.0045628150709193915
3578,d9fca2e1c,0.0046166644896845944
2842,0247e4a94,0.004625364962848955
4108,a208e54c7,0.004642881382987966
1473,49a10e089,0.004656159633934219
1275,b97f08b24,0.004666352464820831
771,ae825156f,0.004676003622984464
3367,f4e243e21,0.004677277651369469
3866,2e51c4645,0.004695257393353051
4110,9d4f88c7b,0.004702353495385011
4258,c0b22b847,0.004715509580252148
821,1ea2c906f,0.004761566887005272
2451,649d727e1,0.004761574094489408
4383,c122fd0b9,0.004773161160068642
1694,fe326ffa1,0.0047820352469300125
4600,46c525541,0.004799390797502039
1377,600a08d97,0.004839953992168196
2504,807c7f49d,0.004848698577353634
2109,f29217d2f,0.004870552166369406
65,5a86cabd0,0.004892041460937568
2179,193b90919,0.00489608562332276
3622,07df9f30c,0.00490921639154574
1034,65d14abf0,0.0049487856102166106
2111,8dc18e7e1,0.004955130814719629
2085,541e202d7,0.004970387664843089
3229,f9a683437,0.004974859190102282
463,754ace754,0.004988453823912803
228,dd0491aad,0.005015836127641542
2252,3b8114ab0,0.0050171444046193765
1258,06148867b,0.0050221168204757785
3331,db7c939c5,0.005026273923360169
1448,39ba6f52f,0.005041435388022106
123,15dba7177,0.0050542468631404654
2314,dfcf7c0fa,0.005054616146411357
1070,61f7bc574,0.0050726800274468456
1954,b7ae337fe,0.005075235742609696
3398,7dcc40cda,0.0050803744348342375
1287,8ff5cf8c3,0.005087205682062249
3483,7ab374cb1,0.0051036250661701575
4009,ecc439976,0.005112399104509413
3995,8527c4fdb,0.005116126189752493
76,605728195,0.005122176922892984
134,29eddc376,0.0051578576043002965
1936,3d71c02f0,0.005207714056965738
1214,e9fb84258,0.005231930359498938
773,26faf1b2e,0.005257273975344687
2532,9e4765450,0.005263578696596503
3050,4bf056f35,0.005270473728196949
439,a0129f413,0.00529105998453191
2089,6f0b52796,0.005329642479236912
94,ec73030f6,0.005364920773242298
3802,a84a800c6,0.005368753544661757
2978,590b24ab1,0.005371502994110984
4558,5089bf842,0.005387999282634276
3106,5878b703c,0.005389662099224484
3650,b65627fab,0.005397730246875995
191,1fb62e0dc,0.005401815894261242
3998,26419fa97,0.005409256285184452
3111,94efcb8df,0.005409790898702854
15,cff75dd09,0.005427546309374007
2156,062f6f3f7,0.005435546154684577
972,17068424d,0.005458444066712776
1817,c91a4f722,0.005473702002911347
1048,e8bd579ae,0.005494090340664519
4511,e04141e42,0.005543586858415753
3849,e429ad370,0.005546687340833978
1626,dfd8bbbee,0.005556950746798764
1174,70f3a87ec,0.005556950746798764
1144,4fcb73cb1,0.005556950746798764
2028,a2aa0e4e9,0.005557503899191566
3153,007d71f12,0.005558694934069833
2039,7e86f57c0,0.005578720759723494
4576,95ba53cf8,0.005596536775833586
2095,0929d922b,0.0056037835380377266
4469,da7f4b066,0.005606876110227731
571,0943b38f3,0.005611625278308901
2874,616c01612,0.005640441727580722
2844,3e5dab1e3,0.005643044381951545
2077,d284121fb,0.0056434049077228625
3535,3e7c57d93,0.005661914098808682
1796,227ac0d56,0.005670363207950715
4056,f1b6cc03f,0.005671057741536292
800,42a511316,0.005681063520373858
4274,e398df91e,0.005682884232709018
3941,c144a70b1,0.005705569613012012
619,2b58a21fc,0.005745969775727042
3779,80b6e9a8b,0.005872349046722224
1368,88204c8b7,0.005890761041689281
4400,5a6a1ec1a,0.005912635987888849
1200,f96fc0e40,0.005931166096724164
2479,c83fc48f2,0.005944877028137629
513,0e0f8504b,0.005955341349135465
1536,2f5688490,0.005956621383802239
3198,184166328,0.005979770257045165
3407,3c9db4778,0.0059946553361357605
2235,10961e428,0.005999816526584053
648,090f3c4f2,0.006013742390637888
1538,ed6c300c2,0.006013990195532435
2692,eae884486,0.006072896159530765
1040,7b0d065a9,0.006078297067198921
62,8c94b6675,0.006081539081285361
3586,4480c1096,0.006092996308039785
1535,f5e0f4a16,0.006105088375125394
2773,35c5fe0ff,0.00610775147875657
2554,c633d0b3b,0.006118070432524983
3593,f016fd549,0.0061497744513307195
2911,dd3e0f1d7,0.00615994223062926
2155,741684fb0,0.006188008274177685
3262,1bf37b3e2,0.0062150351793044435
1455,ebe9f985f,0.006222077113071722
3196,76c1e9617,0.006222464846453206
856,284d07c28,0.006230798002347135
4389,7385f8997,0.006240346860124605
827,a0fc89621,0.006253696134254491
3587,62d0edc4f,0.006263702894938341
367,ccf6632e6,0.0062825251311442
4155,5adfe7419,0.006297427616101761
4075,7fb00ba6c,0.006332376170351766
2433,21ba6e2be,0.006338449118632795
890,c653bfb18,0.006363378271417377
3592,67db03f3a,0.006401743013016508
181,beb7f98fd,0.006407725880208799
306,c1b9f4e76,0.006409365435647339
1159,19a67cb97,0.006434974977370398
1360,1db387535,0.006466070441717727
2986,0c8f5b93b,0.0064968842825510595
552,871617f50,0.006517052184727345
1961,ad327fcc0,0.006517052184727345
4076,3b54cc2cf,0.00653722460279204
2312,09a65c3a5,0.006537497894629062
888,87e6b35f2,0.0065390786416076934
1958,67b44278a,0.006540658452583612
2912,74a7b9e4a,0.006570795980941201
3295,8a088af55,0.006580691391484747
3115,1413972fe,0.006595134339337867
1396,912028f4e,0.0066439333917190846
3644,025cbf6b1,0.006645067351892799
234,607a7b8f0,0.006646149417949095
1686,6a44e0c96,0.006646939789018444
327,7497a6bc9,0.006668340896158517
346,4fbcb9f95,0.006678305011700257
1872,37c10d610,0.006692212610135874
4650,79203fbab,0.006707227138734232
2553,717eff45b,0.006708771932712712
1768,9884166a7,0.006716708186842423
1194,884ec1cca,0.006720201297128484
649,6186ea570,0.006728586599928604
939,2c0babb55,0.006734937804208542
3928,89347f75a,0.0067581887487236335
1203,e816e534f,0.0067653946196916835
2676,e487c356d,0.006801606188472625
2261,b12b85f00,0.006840000896104064
3570,13a2ecd25,0.006846755710311116
1175,a1868e9ec,0.006876256544522302
3541,ffa6b80e2,0.006881537116588288
462,073470b04,0.006883211271163577
1211,6dad99586,0.006884357538866114
686,de63b3487,0.006898551776523225
4170,e36687647,0.006906602715280662
1248,66b39545f,0.006921083989492766
4564,762cbd0ab,0.006924140977325695
468,32a0342e2,0.006925306616398952
3640,37c85a274,0.006926101709572055
3704,a15b2f707,0.007001069967093426
3084,82e01a220,0.007001261415619604
3508,dc8b7d0a8,0.0070176887425253765
2249,98c05b5b4,0.0070343494201627055
1296,58e8e2c82,0.00704441964429772
1969,853f29325,0.007091901033100101
4699,f6f15ffa5,0.00709816885648206
1400,dbaff3010,0.007104750640671509
3290,95c59140e,0.007114061901710876
2022,115f780ef,0.007125230037653299
3494,5374a601b,0.007139751737935158
3524,a6229abfb,0.007187791006333736
169,1a6d866d7,0.007197679323592849
4703,8132d18b8,0.007205576520904132
3137,033e60778,0.007207117314546068
1136,6b0722bfa,0.007224649154960052
3025,331fb8455,0.007230532711808625
1749,a513d67d5,0.007273823548257011
2248,64e010722,0.0072892240174533985
488,a84bafe34,0.007314992123083355
3542,feb40ad9f,0.007315693605073067
3265,64d91247f,0.007319598338381066
4010,782ef399c,0.007331683707818264
3112,07cfb1624,0.007331683707818264
3338,75b663d7d,0.007348884964194669
663,b2790ef54,0.007433677459220297
1654,28b21c1d2,0.007448059639688395
3220,127972c6a,0.007448059639688395
2508,971631b2d,0.007464250485618546
2281,95de610db,0.007466237237364079
4151,1548e95ae,0.007471334826062421
1444,5341a81d1,0.0074810417923610985
2591,b6daeae32,0.007515164508837997
1514,19a45192a,0.0075162584253561475
89,78a879b5d,0.007524744432834809
